work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15558918,A Knight by Any Other Name,/users/Poecilotheria/pseuds/Poecilotheria,General Audiences,Gen,"Kirby - All Media Types, Hoshi no Kaabii | Kirby: Right Back at Ya!",Kirby & Meta Knight,"Meta Knight, Fumu | Tiff, Bun | Tuff, Kirby, Sword Knight (Kirby), Blade Knight (Kirby)","angst and then fluff, fatherly meta, request fic",English,2018-08-04,Completed,2018-08-04,1429,1/1,6,31,2,180,Meta Knight's greatest secret is revealed in the heat of battle.  How will his allies react to the fact that the legendary knight is also a creation of Nightmare himself?
15558915,Operation Cold Wind,/users/BookWyvern_94/pseuds/BookWyvern_94,Mature,,Tom Clancy's Rainbow Six (Video Games),,"Original Characters, Original Female Character(s), Original Male Character(s)","Blood and Violence, Injury, Explicit Language, Foreign Language",English,2018-08-04,Completed,2018-08-04,6,1/1,null,1,null,19,THIS IS CURRENTLY A PLACE HOLDER. A Rainbow six siege fan fiction that follows my rainbow fan characters.
15558909,"Three Dogs, Four Dogs...",/users/TheTofuEatingCat/pseuds/TheTofuEatingCat,General Audiences,F/M,Detroit: Become Human (Video Game),Connor (Detroit: Become Human)/Reader,"Connor (Detroit: Become Human), Karma","WHO IS READY FOR PUPPIES, because i am, AND GOOD RELATIONSHIPS, Fluff, SO MUCH FLUFF",English,2018-08-04,Completed,2018-08-04,806,1/1,8,31,1,459,Karma welcomes some new life into the world
15558894,Acceptance,/users/luvsanime02/pseuds/luvsanime02,General Audiences,Gen,Gundam Wing,,"Relena Peacecraft, Dorothy Catalonia","Post-Series, Friendship, Cocktail Friday",English,2018-08-04,Completed,2018-08-04,549,1/1,null,1,null,10,"After two days, Relena decides that what she really wants is her friends by her side."
15558876,Overheated,/users/theskywasblue/pseuds/theskywasblue,Explicit,M/M,Supernatural,Castiel/Dean Winchester,,"Porn Without Plot, Alternate Universe",English,2018-08-04,Completed,2018-08-04,884,1/1,8,38,null,394,Dean tries to find a way to beat the heat
15558864,detritivore,/users/sylphh/pseuds/sylphh,Teen And Up Audiences,Gen,Everyman HYBRID,,"Jeff (Everyman HYBRID), Vinny (Everyman HYBRID), Evan (Everyman HYBRID)","Animal Death, evan goes a bit nuts with may and june's poor deer, and our boys have some modicum of trouble pulling him out of it",English,2018-08-04,Completed,2018-08-04,750,1/1,2,3,1,41,"Evan snapped around, snarling like a crazed dog. His eyes glinted, reflectively green like the headlights of a truck had hit them."
15558822,The Long March Home,/users/ScribeOnTheSide/pseuds/ScribeOnTheSide,Explicit,F/M,Dragon Age: Inquisition,Female Lavellan/Cullen Rutherford,"Cullen Rutherford, Female Lavellan, Female Inquisitor (Dragon Age)","Angst and Fluff and Smut, Gratuitous Smut, Feels, Baby's first Straight Smut",English,2018-08-04,Completed,2018-08-04,4551,1/1,null,17,null,314,"This fills in the time between the end battle with Corypheus and the celebration at Skyhold.  Most of the major characters make cameos but it focuses on Cullen and Inquisitor Lavellan.  Lots of feels, lots of smut, a little bit for everyone. How do the Inquisitor and Cullen deal with the fact that not only did they win but they are both still alive!  When you think the world is going to end, what do you do when it doesn't?"
15558642,Moonlit Gifts,/users/Suchabookwyrm/pseuds/Suchabookwyrm,Explicit,M/M,"Captain America (Movies), The Avengers (Marvel Movies), Marvel Cinematic Universe","James ""Bucky"" Barnes/Steve Rogers","James ""Bucky"" Barnes, Steve Rogers","Smut, smut and fluf, Making Love, Boys In Love, Stucky - Freeform, Post-Serum Steve Rogers, Post-Captain America: Civil War (Movie), Idiots in Love, Bucky Barnes Feels, Steve Rogers Feels, minor a/u, Established Relationship",English,2018-08-04,Completed,2018-08-04,1165,1/1,2,19,null,654,"Steve and Bucky have been dating for a while now. Steve just wants to spend their anniversary together. Bucky's plan is a lot more fun. “Happy anniversary Steve,” Bucky said as Steve opened the door. The room was dim, the only light a few small candles and the low shine of the moon.“What’s all this Buck? Are those carnations?” Steve smiled, distracted by the four dozen flowers, as he closed the door behind him.“You said they were your favorite.”“Once when we passed by that florist on the way home from the movies. Buck, that was before the war. I can’t believe you remembered.” Steve turned his gaze from the vases to where Bucky lay naked on their bed. His cheeks flushed as he gazed at the man before him “Are you my present?”“If you’ll have me” He propped himself up on his elbow. “I’m all yours.”"
15558834,Flattery,/users/MinaTheGoddessOfKawaii/pseuds/MinaTheGoddessOfKawaii,General Audiences,F/F,Glee,Santana Lopez/Brittany S. Pierce,"Santana Lopez, Brittany S. Pierce","First Meetings, My First Work in This Fandom, Freshman! Brittnay, Freshman! Santana, freshman, Fluff",English,2018-08-04,Completed,2018-08-04,475,1/1,null,4,null,57,"Santana is a new freshman, so is Brittnay."
15558780,Again and Again and Again,/users/Coyoteclaw11/pseuds/Coyoteclaw11,Teen And Up Audiences,M/M,Free!,Matsuoka Rin/Nanase Haruka,"Matsuoka Rin, Nanase Haruka, Tachibana Makoto","Alternate Universe, Angst",English,2018-08-04,Completed,2018-08-04,1087,1/1,2,15,2,267," ""Haru, you have to tell him,"" Makoto chided softly. ""And what?,"" Haru snapped, suddenly flooded with a rush of desperate anger. ""Let him kill himself to save me?"""
15558831,Parent Teacher Conferences,/users/UnholyHelbig/pseuds/UnholyHelbig,Not Rated,F/F,Pitch Perfect (Movies),Chloe Beale/Beca Mitchell,"Beca Mitchell, Chloe Beale",Teacher AU,English,2018-08-04,Completed,2018-08-04,1363,1/1,3,38,1,610,"Prompt- Chloe is a high school teacher. Beca is a divorced mother with a teenaged son attending the school Chloe works at. After an incident (a fight maybe?) at school, Beca is called in to meet with Chloe about her son’s behavior."
15558819,Prom,/users/lunarlychallenged/pseuds/lunarlychallenged,Not Rated,F/M,Newsies!: the Musical - Fierstein/Menken,Finch/reader,"Finch (Newsies), Reader, Katherine Plumber Pulitzer, Jack Kelly, Elmer (Newsies)",Prom,English,2018-08-04,Completed,2018-08-04,2238,1/1,1,8,null,33,"You had sort of hoped to turn a friend date with Finch into a real date, but getting ready for the Prom made it clear that it would be more difficult than you thought."
15558816,Power,/users/LesbianKarstein/pseuds/LesbianKarstein,General Audiences,F/F,Supergirl (TV 2015),Kara Danvers/Lena Luthor,"Kara Danvers, Lena Luthor",red kryptonite kara - Freeform,English,2018-08-04,Completed,2018-08-04,514,1/1,null,25,1,1184,Kara meets Lena while on the effects of Red Kryptonite.
15558801,French Fries & Shielded eyes,/users/UnholyHelbig/pseuds/UnholyHelbig,Not Rated,F/F,Pitch Perfect (Movies),"Emily Junk & Aubrey Posen, Chloe Beale/Beca Mitchell","Beca Mithell, Chloe Beale, Aubrey Posen, Emily Junk","Fluff, Smut",English,2018-08-04,Completed,2018-08-04,939,1/1,5,28,1,451,PROMPT: Can you do one where Bechloe walks in on Junksen?
15558789,In which Colette acquires idiots,/users/Overlord_Bethany/pseuds/Overlord_Bethany,General Audiences,Gen,Girl Genius (Webcomic),,"Colette Voltaire, Tarvek Sturmvoraus, Gilgamesh Wulfenbach, Ardsley Wooster","Pre-Canon, Paris hijinks",English,2018-08-04,Completed,2018-08-04,1079,1/1,10,21,null,101,It was kind of a BOGO situation.
15558774,All Yours,/users/FutureBluePaladin/pseuds/FutureBluePaladin,Explicit,M/M,Voltron: Legendary Defender,Lance/Shiro (Voltron),"Lance (Voltron), Shiro (Voltron), Keith (Voltron)","Dom Lance (Voltron), Top Lance (Voltron), Sub Shiro (Voltron), Bottom Shiro (Voltron), Jewelry, Oral Sex, Light Dom/sub, coming on command, One Armed Shiro, Collars, Butler Keith (Voltron), That's the only reason he's there, Dirty Talk, Butt Plugs",English,2018-08-04,Completed,2018-08-04,2146,1/1,5,54,4,725,"Takashi “Shiro” Shirogane. A name that was well known in the city of Arus. He was a man both feared and wanted by every sane mind, both male and female. As the third richest man in the city, it was expected. Besides, who wouldn’t be attracted to a man with everything? Dark charm, handsome features, a body to make models cry, and the most celebrated model in the world as his lover. Yes, Shiro had it all, and more."
15558753,Blue and Gray,/users/SkylarkOfTheMoon/pseuds/SkylarkOfTheMoon,General Audiences,M/M,ACCA13Qu Jian Cha Ke  | ACCA 13-ku Kansatsuka,Nino/Jean Otus,Lotta Otus,"Domestic, Established Relationship, Nino's hair is beautiful, and I may or may not have, dyed my hair blue the day after watching",English,2018-08-04,Completed,2018-08-04,1571,1/1,3,8,null,43,There’s an envelope on the welcome mat when he comes out of their bedroom. Nino already knows without opening it that it’s a photo from Lotta. She’s been travelling around the districts and only stays at the apartment building once or twice a month. Effectively Nino has taken over her job as building manager while he takes a break from ‘reporting’. At least that’s the excuse he and Jean give others when they asked why Nino moved in.
15558639,Webbolite (or 'And Webby Makes 4'),/users/StarlightNyxKnight/pseuds/StarlightNyxKnight,General Audiences,Gen,"DuckTales (Cartoon 2017), Disney Duck Universe",,"Webby Vanderquack, Huey Duck, Dewey Duck, Louie Duck, Donald Duck, Scrooge McDuck, Bentina Beakley, Ammolite, Apatite, Bloodstone, Garnet",Alternate Universe - Fusion,English,2018-08-04,Completed,2018-08-04,1583,1/1,8,40,1,289,"Starring Huey, Dewey and Louie as ‘We’re Including You Because We Love You’ and Webby as ‘Tiny Ball Of Sunshine That Deserves All The Hugs’ with guest appearances from Donald as ‘This Dad Could Not Be Any Prouder’, Scrooge as ‘Flabbergasted Third Party’ and Beakley as ‘Concerned Grandmother’.[Set after the Beagle Birthday Massacre!]One of a series of stories set in the same universe where the Duck-McDuck family are Gems."
15558777,Suspicious,/users/Val_Creative/pseuds/Val_Creative,Not Rated,F/M,Code Geass,Euphemia li Britannia/Lelouch Lamperouge | Lelouch vi Britannia,"Lelouch Lamperouge | Lelouch vi Britannia, Euphemia li Britannia, Cornelia li Britannia","Pre-Canon, Explicit Sexual Content, Castles, Underage - Freeform, Dead Dove: Do Not Eat, Half-Sibling Incest, Mirrors, Unhealthy Relationships",English,2018-08-04,Completed,2018-08-04,199,1/1,4,3,1,71,They forget all about their curiosity and boldness.
15558717,"beginner trails, cute park rangers, & perhaps love",/users/broduce/pseuds/broduce,General Audiences,M/M,Wanna One (Band),Hwang Minhyun/Ong Seongwu,"Hwang Minhyun, Ong Seongwu, wanna one members are all briefly mentioned, some of them really really briefly lmao",onghwang are fools,English,2018-08-04,Completed,2018-08-04,4320,1/1,4,75,2,435,minhyun is a park rangerong is in lovehint: minhyun is too
15558729,"Your Eulogy, a lost poem from Dean to Sam",/users/gwenabo/pseuds/gwenabo,Teen And Up Audiences,M/M,Supernatural,"Dean Winchester/Sam Winchester, Dean Winchester & Sam Winchester","Dean Winchester, Sam Winchester","Poetry, Love Letters, Alternate Universe - Canon Divergence, POV Dean Winchester",English,2018-08-04,Completed,2018-08-04,52,1/1,3,4,null,53,"They're trying to figure this thing out, and hey, sometimes Dean is a little sappy too."
15558726,"Hogwarts Learns About Harry, Part One",/users/shadowcaster/pseuds/shadowcaster,General Audiences,,Harry Potter - J. K. Rowling,,"Harry Potter, Hermione Granger, Ron Weasley, Remus Lupin, Sirius Black, Draco Malfoy, Lucius Malfoy, Narcissa Black Malfoy, Albus Dumbledore, Dolores Umbridge, Severus Snape, Minerva McGonagall, Hogwarts Students, Hogwarts Staff","Metafiction, Not sure about ships yet, re-upload from my ffn, Hogwarts Fifth Year, Other Additional Tags to Be Added",English,2018-08-04,Completed,2018-08-04,7795,1/1,2,8,4,192,"Umbridge, with her toady self, wants to find a way to put down Harry. She ends up on the seventh floor where the Room of Requirement has fulfilled her wish. Finally, everyone will see him as the delinquent he is... right?"
15558678,The New Club.,/users/SinfulBrain/pseuds/SinfulBrain,Explicit,F/M,Game of Thrones (TV),Arya Stark/Robb Stark,"Robb Stark, Arya Stark","Smut, Plot What Plot/Porn Without Plot, Incest, Sibling Incest, Vaginal Sex, Anal Fingering, Fingerfucking, Barebacking, Public Sex, Dirty Talk, Drinking, Arya is on birth control, Birth Control, Starkcest",English,2018-08-04,Completed,2018-08-04,1849,1/1,3,17,1,774,"This story is 100% incest.If you don't like incest, don't read it."
15558690,throw money at each other and cry,/users/sandyk/pseuds/sandyk,General Audiences,Gen,"Iron Man (Movies), Spider-Man: Homecoming (2017), The Avengers (Marvel Movies)",Tony Stark & Peter Parker,,post infinity wars speculation,English,2018-08-04,Completed,2018-08-04,1002,1/1,1,36,3,473,Peter and Tony were so close Peter knew Tony didn't need Peter to be the one who asked him about his sad memories.
15558684,Breathless,/users/hearthi/pseuds/hearthi,General Audiences,,Danny Phantom,,Vlad Masters,"Poetry, Vlad-centric",English,2018-08-04,Completed,2018-08-04,61,1/1,null,null,null,17,"Breathless, he walksThat poor, haunted businessman"
15558645,cold hands and warm hearts,/users/NerdyUwU/pseuds/NerdyUwU,Teen And Up Audiences,M/M,VICTON (Band),Han Seungwoo/Kang Seungsik,"Han Seungwoo, Kang Seungsik","slight language, but its all just fluff, kind of a snow date?, 2seung just being cute dorks okay, this is an au so they're not singers LMAo, it's short and sweet, and i just needed some fluff to break up the angst im writing, sorry its short and maybe a little unsatisfying, i wrote it on an urge so its not the greatest",English,2018-08-04,Completed,2018-08-04,1618,1/1,2,7,null,51,"Their hands may have been cold, but their hearts are warmer when they're together."
15558615,Phil Lester & the Downfall of Dateable London Men,/users/idkspookystuff/pseuds/idkspookystuff,Explicit,M/M,Phandom/The Fantastic Foursome (YouTube RPF),Dan Howell/Phil Lester,"Dan Howell, Phil Lester, Martyn Lester, PJ Liguori, Louise Pentland","Smut, Alternate Universe, Non-youtuber Dan, Daddy Kink, Strangers to Lovers, safe sex, Safe Sane and Consensual, Dirty Talk, power bottom dan, D/s elements, Making Out, Anal Sex, Sex Toys",English,2018-08-04,Completed,2018-08-04,3586,1/1,12,67,8,607,Phil’s a YouTuber who’s certain he’ll never find love. Dan sends penis enlargement emails and wants to change Phil’s mind.
15558612,Late Comfort,/users/pajama_cats/pseuds/pajama_cats,Teen And Up Audiences,M/M,"Spider-Man - All Media Types, Spider-Man: Homecoming (2017)","Eddie Brock/Peter Parker, Peter Parker/Venom","Eddie Brock, Peter Parker, Venom Symbiote","Hurt/Comfort, Fluff, Aged-Up Character(s)",English,2018-08-04,Completed,2018-08-04,1278,1/1,7,49,7,500,"Ever since Venom came Eddie tended to be a violence before peace guy, but when Peter shows up in the middle night visibly shaking it’s hard to go hunt down scums when Peter is in need of his comfort."
15558606,Control,/users/Katsu_oh_hot_damn/pseuds/Katsu_oh_hot_damn,Explicit,M/M,Yuri!!! on Ice (Anime),"Katsuki Yuuri/Victor Nikiforov, Katsuki Yuuri & Victor Nikiforov","Katsuki Yuuri, Victor Nikiforov","Anxious Katsuki Yuuri, Caring Victor Nikiforov, Light BDSM, Light Dom/sub, Angst and Fluff and Smut, Plot What Plot/Porn Without Plot, Katsuki Yuuri Needs a Hug",English,2018-08-04,Completed,2018-08-04,3667,1/1,3,65,11,1072,"Yuuri is having another rough day. It has taken time in their relationship for Victor to learn which cues to look for in how to help his husband. Today, he knows that right what his husband needs almost instantly."
15558558,Chaos Tastes Like Strawberry,/users/stirlingphoenix/pseuds/stirlingphoenix,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Kuro/Lance (Voltron),"Lance (Voltron), Kuro (Voltron)","Romance, Established Relationship, Fluff, Birthday Fluff, Kuro tries so hard he's doing his best",English,2018-08-04,Completed,2018-08-04,3705,1/1,1,12,null,61,"In which it’s Lance’s birthday and for a multitude of reasons, Kuro finds baking a cake way more troublesome than it probably should be."
15558456,Beep Beep!,/users/owlsii/pseuds/owlsii,General Audiences,Multi,Hamilton - Miranda,Alexander Hamilton/John Laurens/Gilbert du Motier Marquis de Lafayette/Hercules Mulligan,"Alexander Hamilton, John Laurens, Gilbert du Motier Marquis de Lafayette, Hercules Mulligan","Alternate Universe - Modern Setting, Alternate Universe - Angels & Demons, Angel!Alexander, Polyamory, Fluff, Autistic!John, nonbinary!lafayette, Trans!Hercules, Autism, Stimming, Echolalia, Angel Wings, Nonbinary Character, Trans Character",English,2018-08-04,Completed,2018-08-04,1157,1/1,3,18,1,155,"He stepped into the room. John was sitting on the bed, surrounded by multiple fans of different sizes. His laptop was open in front of him, and... Alex tilted his head. John was flapping his hands repeatedly. “Beep! Okay!” John answered, looking down at the laptop screen, where the Wikipedia page for some strange-looking marine species was displayed. Alex climbed onto the bed and sat across from his boyfriend. Immediately, he felt the cool air provided by the fans, and smiled, closing his eyes. “Beep beep beep!” John’s voice interrupted his thoughts."
15558567,Date Night,/users/dana_katherine_sculder/pseuds/dana_katherine_sculder,General Audiences,F/M,The X-Files,Fox Mulder/Dana Scully,"Fox Mulder, Dana Scully","Pregnancy, date, prompt, self-conscious scully, husband mulder, Post-Episode: s11e10 My Struggle IV, Hurt/Comfort",English,2018-08-04,Completed,2018-08-04,1864,1/1,2,35,null,545,Scully is self conscious while getting ready for her date.
15558540,Under the Table,/users/ironstrangepls/pseuds/ironstrangepls,Explicit,M/M,Marvel Cinematic Universe,Tony Stark/Stephen Strange,"Tony Stark, Stephen Strange, Steve Rogers, Other Avengers","NSFW, Plot What Plot/Porn Without Plot, Public Blow Jobs, Blowjobs, meetings, Under The Table Blowjobs",English,2018-08-04,Completed,2018-08-04,1366,1/1,6,130,12,2018,"Tony hates the Avengers Initiative meetings, so of course Stephen has to spice it up a bit."
15558531,"Jyn Erso and the Terrible, Horrible, No-Good, Very Bad Day",/users/gloriouswhisperstyphoon/pseuds/gloriouswhisperstyphoon,General Audiences,F/M,Rogue One: A Star Wars Story (2016),Cassian Andor/Jyn Erso,,"Rebelcaptain if you squint, Unbeta'd we die like women",English,2018-08-04,Completed,2018-08-04,854,1/1,12,38,2,299,"Shara and Leia were standing at the door when Jyn opened it, blinking her eyes. This was already too much for 1am. “What the -” “Shara drank too much to drive and I don’t know how to drive stick. We want kebabs,” Leia said, her voice completely matter-of-fact."
15557460,Drawing the Line,/users/ShadeCrawler/pseuds/ShadeCrawler,Teen And Up Audiences,Gen,Sanders Sides (Web Series),,Anxiety | Virgil Sanders,"Anxiety, self-deprecating thoughts, Running Away",English,2018-08-04,Completed,2018-08-04,1393,1/1,2,26,3,130,Summary: Where Virgil was and what he was doing during “Excepting Anxiety” and the start of “Accepting Anxiety”.
15558483,Trainer PB X Multiple Joltik,/users/MoHowl/pseuds/MoHowl,Mature,Multi,Pocket Monsters | Pokemon - All Media Types,Original Pokemon Trainer/Joltik,"Original Pokemon Trainer(s), Bachuru | Joltik, Dentula | Galvantula","Original Character(s), Pokephilia, Lemon, Non-Penetrative Sex, Living Vibrators, Spider Pokemon, Chargestone Cave, pokemon black and white - Freeform",English,2018-08-04,Completed,2018-08-04,2222,1/1,null,5,null,445,Trainer PB goes into Chargestone Cave and ends up in a sticky situation. Pokemon (c) Game Freak
15558474,The Joy and the Chaos (The Demons We're Made Of),/users/anthologia/pseuds/anthologia,Teen And Up Audiences,"F/M, Multi","Red Robin (Comics), Batman (Comics), Nightwing (Comics), Red Hood and the Outlaws (Comics)","Tim Drake/Jason Todd, Tim Drake/Dick Grayson, Tim Drake/Dick Grayson/Jason Todd, Dick Grayson/Jason Todd","Tim Drake, Jason Todd, Dick Grayson","Alternate Universe - Gender Changes, Alternate Universe - Always a Different Sex, Suicide Attempt, Suicidal Thoughts, Self-Harm, Implied Non-Consensual Drug Use, Threesome - F/M/M, someone hug Dick please, he needs it, Depression",English,2018-08-04,Completed,2018-08-04,1803,1/1,6,110,12,824,"“Tim?” The word is a whisper on the wind, miles away for all that it’s only a few feet behind her. She doesn’t remember having taken her cowl off, but the same frozen wind that carries the voice to her is nipping at her cheeks and sending her hair flying over her face, briefly obscuring her view of Gotham below. “Sweetheart, what are you doing?” The voice is getting closer, and she unthinkingly shifts her weight forward, away. “Tim?”"
15558423,Temperature Regulation,/users/mostladylikeladythateverladied/pseuds/mostladylikeladythateverladied,Mature,M/M,Yu-Gi-Oh!,"Thief King Bakura/Marik Ishtar, Citronshipping - Relationship, Thiefshipping - Relationship","Thief King Bakura, Marik Ishtar, Kaiba Seto, Kaiba Mokuba, Bakura Ryou","Hurt/Comfort, Angst with a Happy Ending, Injury, Illness, Masturbation",English,2018-08-04,Completed,2018-08-04,4308,1/1,8,18,null,89,Bakura totals Malik's motorcycle and everything goes cold.
15558429,Little Blue Icicle (Keep Me Warm In The Dark),/users/mywarisalreadywon/pseuds/mywarisalreadywon,General Audiences,Gen,"Marvel Cinematic Universe, Thor (Movies)","Hela & Loki (Marvel), Loki & Thor","Hela (Marvel), Loki (Marvel), Thor (Marvel), Odin (Marvel), Frigga (Marvel)","thor ragnarok - Freeform, Using the big sister trope, Hela is a good sister, Loki needs a sibling who supports his murderous needs, He still loves his family, Odin still get's what's coming to him, But it's still pretty happy, Sometimes the best family is a murderous sister",English,2018-08-04,Completed,2018-08-04,1779,1/1,2,78,9,493,"In which Hela is banished, Loki is lonely, and sometimes the family you want isn't the one you get. Sometimes the family you get is the one you most needed."
15558393,Boo-Boos,/users/junkrat/pseuds/junkrat,General Audiences,M/M,Watch Dogs (Video Games),Marcus Holloway/Wrench,"Marcus Holloway, Wrench (Watch Dogs)","Post-Traumatic Stress Disorder - PTSD, its not actually mentioned but its implied",English,2018-08-04,Completed,2018-08-04,2540,1/1,6,9,null,70,"i recently had a dream that triggered my ptsd, this is me trying to cope with it.sorry if its, not good or too sad. i just wrote it in the last hour."
15558354,Quiet,/users/RoNask/pseuds/A%20Lost%20Time%20Journal,General Audiences,F/M,Timeless (TV 2016),"Garcia Flynn/Lucy Preston, Garcia Flynn & Lucy Preston","Garcia Flynn, Lucy Preston, Denise Christopher, Jiya (Timeless), Wyatt Logan",,English,2018-08-04,Completed,2018-08-04,912,1/1,1,12,1,226,"The Time Team moves, now they need to figure out how to settle down on their new bunker."
